,department,education,gender,no_of_trainings,age,previous_year_rating,length_of_service,kpi_80,award_won,avg_training_score,is_promoted,sum_metric,total_score
34765,HR,Bachelor's,f,1,25,2.0,4,0.0,0,50.0,0,2.0,50.0
34766,Sales & Marketing,Master's & above,f,1,45,5.0,13,1.0,0,45.0,1,6.0,45.0
34767,Procurement,Bachelor's,m,1,38,1.5,7,0.0,0,71.0,0,1.0,71.0
34768,Sales & Marketing,Bachelor's,m,1,30,1.5,2,1.0,0,50.0,0,2.0,50.0
34769,Analytics,Bachelor's,m,1,30,5.0,5,1.0,0,81.0,0,6.0,130.5
34770,Sales & Marketing,Bachelor's,m,1,38,1.5,5,1.0,0,49.0,0,2.0,49.0
34771,Sales & Marketing,Bachelor's,m,1,39,3.0,13,1.0,0,52.0,0,4.0,52.0
34772,Technology,Master's & above,m,1,52,4.0,13,1.0,0,81.0,0,5.0,81.0
34773,Sales & Marketing,Bachelor's,m,1,28,5.0,4,0.0,0,50.0,0,5.0,50.0
34774,HR,Bachelor's,m,1,36,4.0,11,0.0,0,50.0,0,4.0,50.0
34775,Sales & Marketing,Bachelor's,m,1,43,2.0,8,0.0,0,50.0,0,2.0,50.0
34776,Procurement,Bachelor's,m,1,44,5.0,5,1.0,0,67.0,0,6.0,67.0
34777,Operations,Bachelor's,f,1,33,3.0,4,0.0,0,53.0,0,3.0,53.0
34778,Analytics,Master's & above,m,1,42,3.0,11,0.0,0,86.0,0,3.0,86.0
34779,Technology,Bachelor's,m,1,39,3.0,2,0.0,0,77.0,0,3.0,77.0
34780,Analytics,Bachelor's,m,1,29,5.0,4,1.0,0,84.0,0,6.0,84.0
34781,Sales & Marketing,Bachelor's,m,1,36,4.0,3,0.0,0,48.0,0,4.0,48.0
34782,Procurement,Bachelor's,f,1,38,3.0,8,0.0,0,73.0,0,3.0,73.0
34783,Procurement,Bachelor's,m,1,36,4.0,7,0.0,0,66.0,0,4.0,66.0
34784,Sales & Marketing,Bachelor's,f,1,30,3.0,1,1.0,0,49.0,0,,49.0
34785,Sales & Marketing,Bachelor's,m,1,29,3.0,2,1.0,0,50.0,1,4.0,50.0
34786,Finance,Bachelor's,m,1,31,4.0,4,1.0,0,61.0,0,5.0,61.0
34787,Sales & Marketing,Bachelor's,f,1,42,1.5,11,0.0,0,47.0,0,1.0,94.0
34788,Procurement,Master's & above,m,1,40,4.0,7,1.0,0,71.0,1,5.0,71.0
34789,Procurement,Bachelor's,m,1,34,3.0,7,0.0,0,76.0,0,3.0,76.0
34790,Analytics,Bachelor's,m,1,25,4.0,3,0.0,0,85.0,0,4.0,85.0
34791,Sales & Marketing,Bachelor's,m,1,31,4.0,2,0.0,0,49.0,0,4.0,49.0
34792,Sales & Marketing,Master's & above,m,1,35,5.0,6,1.0,0,50.0,0,6.0,50.0
34793,Technology,Bachelor's,m,1,35,4.0,2,1.0,0,81.0,0,5.0,130.5
34794,Sales & Marketing,Bachelor's,m,1,29,4.0,7,0.0,0,46.0,0,4.0,46.0
34795,Sales & Marketing,Master's & above,m,1,39,3.0,6,0.0,0,51.0,0,3.0,51.0
34796,Operations,Master's & above,m,1,51,3.0,6,1.0,0,63.0,1,4.0,126.0
34797,Sales & Marketing,Bachelor's,f,1,27,5.0,4,0.0,0,47.0,0,5.0,47.0
34798,Sales & Marketing,Bachelor's,m,1,44,3.0,13,0.0,0,49.0,0,3.0,49.0
34799,Sales & Marketing,Bachelor's,m,1,38,1.5,3,0.0,0,45.0,0,1.0,45.0
34800,Technology,Below Secondary,m,1,24,4.0,3,1.0,0,76.0,0,5.0,130.5
34801,Sales & Marketing,Bachelor's,m,1,42,1.5,3,0.0,0,51.0,0,1.0,51.0
34802,Technology,Bachelor's,f,1,40,3.0,4,0.0,0,80.0,0,3.0,80.0
34803,Sales & Marketing,Master's & above,f,1,40,2.0,12,0.0,0,56.0,0,2.0,56.0
34804,Technology,Bachelor's,f,1,31,4.0,3,0.0,0,81.0,0,4.0,81.0
34805,Procurement,Bachelor's,f,1,43,4.0,7,1.0,0,73.0,0,5.0,73.0
34806,Technology,Master's & above,f,1,32,4.0,5,1.0,0,83.0,0,5.0,83.0
34807,Operations,Bachelor's,m,1,54,3.0,7,0.0,0,61.0,0,3.0,61.0
34808,Sales & Marketing,Bachelor's,m,1,27,2.0,5,1.0,0,47.0,0,3.0,130.5
34809,Finance,Master's & above,m,1,32,5.0,5,0.0,0,58.0,0,5.0,116.0
34810,HR,Bachelor's,m,1,29,4.0,3,1.0,0,46.0,0,5.0,46.0
34811,Operations,Bachelor's,f,1,32,5.0,3,1.0,0,56.0,0,6.0,112.0
34812,Legal,Master's & above,m,1,44,3.0,7,1.0,0,59.0,0,4.0,59.0
34813,Finance,Bachelor's,m,1,36,4.0,7,0.0,0,59.0,0,4.0,59.0
34814,Procurement,Bachelor's,f,1,54,3.0,13,0.0,0,70.0,0,3.0,70.0
34815,Sales & Marketing,Master's & above,f,1,38,5.0,3,0.0,0,51.0,0,5.0,51.0
34816,Finance,Bachelor's,m,1,35,4.0,9,0.0,0,59.0,0,4.0,118.0
34817,Technology,Bachelor's,m,1,40,1.5,3,0.0,0,83.0,0,1.0,130.5
34818,Sales & Marketing,Bachelor's,f,1,54,1.5,13,1.0,0,48.0,0,2.0,48.0
34819,Sales & Marketing,Bachelor's,m,1,37,3.0,3,1.0,0,47.0,0,4.0,47.0
34820,Sales & Marketing,Bachelor's,m,1,35,3.0,7,1.0,0,42.0,0,4.0,42.0
34821,Analytics,Bachelor's,m,1,29,4.0,4,0.0,0,81.0,0,4.0,81.0
34822,Sales & Marketing,Bachelor's,m,1,38,4.0,10,0.0,0,58.0,0,4.0,58.0
34823,Sales & Marketing,Bachelor's,m,1,26,3.0,2,0.0,0,50.0,0,3.0,100.0
34824,Technology,Bachelor's,m,1,27,4.0,5,0.0,0,81.0,0,4.0,81.0
34825,Operations,Master's & above,m,1,41,3.0,6,1.0,0,62.0,0,4.0,124.0
34826,Sales & Marketing,Bachelor's,m,1,23,3.0,1,0.0,0,53.0,0,,53.0
34827,Finance,Bachelor's,m,1,28,3.0,4,0.0,0,62.0,0,3.0,124.0
34828,Procurement,Bachelor's,f,1,31,3.0,6,1.0,0,72.0,0,4.0,72.0
34829,Sales & Marketing,Bachelor's,f,1,29,3.0,4,1.0,0,51.0,0,4.0,51.0
34830,R&D,Bachelor's,m,1,28,3.0,1,0.0,0,88.0,0,,88.0
34831,Procurement,Bachelor's,f,1,38,1.5,8,0.0,0,66.0,0,1.0,66.0
34832,Sales & Marketing,Bachelor's,m,1,34,3.0,3,0.0,0,67.0,1,3.0,67.0
34833,Operations,Bachelor's,m,1,30,5.0,5,0.0,0,58.0,0,5.0,58.0
34834,Operations,Bachelor's,m,1,30,1.5,2,0.0,0,60.0,0,1.0,60.0
34835,Sales & Marketing,Bachelor's,m,1,28,1.5,3,1.0,0,49.0,0,2.0,98.0
34836,Operations,Bachelor's,m,1,35,5.0,3,1.0,0,59.0,0,6.0,118.0
34837,Procurement,Master's & above,m,1,51,1.5,3,0.0,0,71.0,0,1.0,71.0
34838,Operations,Master's & above,f,1,35,4.0,2,0.0,0,57.0,0,4.0,57.0
34839,Technology,Master's & above,f,1,37,2.0,2,0.0,0,81.0,0,2.0,81.0
34840,Procurement,Bachelor's,m,1,31,4.0,8,0.0,0,73.0,0,4.0,130.5
34841,Technology,Master's & above,m,1,54,3.0,2,0.0,0,81.0,0,3.0,81.0
34842,Technology,Master's & above,m,1,54,3.0,6,0.0,0,76.0,0,3.0,76.0
34843,Procurement,Master's & above,f,1,53,3.0,3,1.0,0,72.0,0,4.0,72.0
34844,Technology,Bachelor's,f,1,29,3.0,1,1.0,0,80.0,0,,80.0
34845,Sales & Marketing,Bachelor's,m,1,27,3.0,1,1.0,0,50.0,0,,50.0
34846,Procurement,Bachelor's,m,1,30,4.0,2,0.0,0,70.0,0,4.0,70.0
34847,Sales & Marketing,Bachelor's,f,1,28,4.0,5,1.0,0,43.0,0,5.0,43.0
34848,Sales & Marketing,Master's & above,m,1,36,3.0,5,0.0,0,51.0,0,3.0,130.5
34849,Procurement,Bachelor's,f,1,30,4.0,3,1.0,0,70.0,0,5.0,70.0
34850,Technology,Bachelor's,m,1,27,4.0,1,0.0,0,75.0,0,4.0,75.0
34851,Procurement,Bachelor's,f,1,36,4.0,8,0.0,0,70.0,0,4.0,70.0
34852,Operations,Bachelor's,m,1,37,5.0,10,1.0,0,62.0,0,6.0,124.0
34853,Sales & Marketing,Bachelor's,m,1,24,3.0,1,0.0,0,48.0,0,,96.0
34854,Operations,Bachelor's,m,1,34,3.0,5,0.0,0,56.0,0,3.0,56.0
34855,Operations,Bachelor's,m,1,38,4.0,10,0.0,0,59.0,0,4.0,59.0
34856,Sales & Marketing,Bachelor's,f,1,54,1.5,4,0.0,0,46.0,0,1.0,46.0
34857,Sales & Marketing,Bachelor's,m,1,32,3.0,5,1.0,0,51.0,0,4.0,51.0
34858,R&D,Bachelor's,m,1,30,5.0,3,1.0,0,77.0,0,6.0,130.5
34859,Operations,Bachelor's,m,1,39,4.0,9,1.0,0,61.0,0,5.0,61.0
34860,Operations,Below Secondary,m,1,24,3.0,1,0.0,0,56.0,0,,56.0
34861,Sales & Marketing,Bachelor's,m,1,54,1.5,11,0.0,0,50.0,0,1.0,50.0
34862,Sales & Marketing,Bachelor's,m,1,30,3.0,9,1.0,0,49.0,0,4.0,49.0
34863,Procurement,Master's & above,f,1,52,5.0,13,0.0,0,83.0,1,5.0,83.0
34864,Procurement,Bachelor's,m,1,36,4.0,8,1.0,0,67.0,0,5.0,130.5
34865,Procurement,Bachelor's,f,1,26,3.0,1,0.0,0,74.0,0,,130.5
34866,Operations,Bachelor's,f,1,26,3.0,5,0.0,0,60.0,0,3.0,60.0
34867,Procurement,Master's & above,m,1,40,3.0,5,1.0,0,95.0,1,4.0,95.0
34868,Sales & Marketing,Bachelor's,m,1,36,4.0,8,1.0,0,51.0,1,5.0,51.0
34869,Sales & Marketing,Master's & above,f,1,54,1.5,12,0.0,0,45.0,0,1.0,45.0
34870,Finance,Bachelor's,f,1,29,3.0,7,0.0,0,62.0,0,3.0,62.0
34871,Sales & Marketing,Bachelor's,m,1,24,3.0,1,0.0,0,52.0,0,,52.0
34872,Sales & Marketing,Bachelor's,f,1,36,3.0,5,0.0,0,47.0,0,3.0,47.0
34873,Operations,Bachelor's,f,1,32,3.0,4,1.0,0,60.0,0,4.0,60.0
34874,Sales & Marketing,Bachelor's,m,1,27,3.0,2,1.0,0,47.0,0,5.0,47.0
34875,Operations,Bachelor's,m,1,32,3.0,7,0.0,0,66.0,0,3.0,66.0
34876,Finance,Bachelor's,m,1,25,5.0,2,0.0,0,61.0,0,5.0,61.0
34877,Procurement,Master's & above,m,1,34,3.0,4,0.0,0,69.0,0,3.0,69.0
34878,Operations,Bachelor's,m,1,29,3.0,5,0.0,0,57.0,0,3.0,57.0
34879,Sales & Marketing,Master's & above,m,1,33,3.0,5,0.0,0,47.0,0,3.0,47.0
34880,Technology,Bachelor's,m,1,38,1.5,10,0.0,0,81.0,0,1.0,130.5
34881,Sales & Marketing,Bachelor's,f,1,29,5.0,4,0.0,0,49.0,0,5.0,49.0
34882,HR,Master's & above,m,1,34,3.0,8,0.0,0,49.0,0,3.0,49.0
34883,Technology,Master's & above,f,1,48,1.5,5,0.0,0,79.0,0,1.0,79.0
34884,Operations,Master's & above,m,1,40,1.5,8,0.0,0,56.0,0,1.0,56.0
34885,Analytics,Master's & above,m,1,39,4.0,12,0.0,0,85.0,0,4.0,85.0
34886,Sales & Marketing,Bachelor's,f,1,46,5.0,4,0.0,0,46.0,0,5.0,46.0
34887,Procurement,Master's & above,m,1,33,3.0,4,0.0,0,67.0,0,3.0,67.0
34888,Sales & Marketing,Bachelor's,m,1,27,3.0,2,0.0,0,47.0,0,3.0,47.0
34889,Sales & Marketing,Bachelor's,m,1,30,2.0,2,0.0,0,53.0,0,2.0,130.5
34890,Procurement,Bachelor's,m,1,37,1.5,4,0.0,0,68.0,0,1.0,68.0
34891,Analytics,Bachelor's,m,1,26,3.0,2,0.0,0,84.0,0,3.0,84.0
34892,Technology,Bachelor's,f,1,33,2.0,8,0.0,0,81.0,0,2.0,130.5
34893,Procurement,Bachelor's,m,1,27,3.0,5,1.0,0,68.0,0,4.0,68.0
34894,Operations,Master's & above,f,1,35,2.0,7,0.0,0,69.0,1,2.0,69.0
34895,Procurement,Bachelor's,f,1,28,3.0,1,1.0,0,69.0,0,,69.0
34896,Operations,Bachelor's,m,1,30,5.0,2,1.0,0,59.0,0,6.0,59.0
34897,Analytics,Bachelor's,m,1,26,4.0,6,1.0,0,85.0,1,5.0,85.0
34898,Operations,Bachelor's,m,1,27,4.0,4,0.0,0,62.0,0,4.0,62.0
34899,Sales & Marketing,Bachelor's,m,1,29,3.0,2,0.0,0,49.0,0,3.0,49.0
34900,Sales & Marketing,Master's & above,m,1,33,3.0,2,0.0,0,47.0,0,3.0,47.0
34901,Operations,Bachelor's,m,1,29,3.0,3,0.0,0,58.0,0,3.0,58.0
34902,Procurement,Master's & above,m,1,34,3.0,7,0.0,0,75.0,0,3.0,75.0
34903,Operations,Bachelor's,m,1,33,5.0,2,1.0,0,58.0,0,6.0,116.0
34904,Finance,Bachelor's,f,1,27,3.0,2,0.0,0,56.0,0,3.0,56.0
34905,Operations,Bachelor's,m,1,28,2.0,8,1.0,0,58.0,0,3.0,58.0
34906,Operations,Master's & above,f,1,39,4.0,7,0.0,0,57.0,0,4.0,57.0
34907,Sales & Marketing,Master's & above,m,1,42,3.0,6,0.0,0,51.0,0,3.0,51.0
34908,Sales & Marketing,Master's & above,m,1,31,2.0,4,0.0,0,53.0,0,2.0,53.0
34909,R&D,Bachelor's,m,1,29,1.5,3,0.0,0,85.0,0,1.0,85.0
34910,Sales & Marketing,Bachelor's,m,1,44,3.0,13,0.0,0,48.0,0,3.0,48.0
34911,HR,Below Secondary,m,1,22,3.0,1,1.0,0,49.0,0,,49.0
34912,Procurement,Bachelor's,m,1,44,4.0,13,1.0,0,66.0,0,5.0,66.0
34913,Sales & Marketing,Bachelor's,m,1,38,3.0,5,1.0,0,51.0,0,4.0,51.0
34914,HR,Bachelor's,m,1,33,5.0,4,0.0,0,45.0,0,5.0,45.0
34915,Procurement,Bachelor's,f,1,33,5.0,4,0.0,0,81.0,1,5.0,81.0
34916,Operations,Bachelor's,m,1,27,3.0,1,1.0,0,56.0,0,,112.0
34917,Sales & Marketing,Bachelor's,m,1,50,3.0,13,0.0,0,52.0,0,3.0,52.0
34918,Sales & Marketing,Bachelor's,m,1,25,1.5,4,0.0,0,47.0,0,1.0,94.0
34919,HR,Bachelor's,m,1,34,3.0,7,0.0,0,49.0,0,3.0,49.0
34920,Operations,Bachelor's,m,1,27,3.0,1,0.0,0,73.0,1,,73.0
34921,Sales & Marketing,Bachelor's,m,1,30,3.0,2,0.0,0,50.0,0,3.0,50.0
34922,Sales & Marketing,Bachelor's,m,1,20,3.0,1,0.0,0,52.0,0,,130.5
34923,Operations,Bachelor's,m,1,32,4.0,8,0.0,0,60.0,0,4.0,60.0
34924,Technology,Bachelor's,m,1,30,4.0,7,0.0,0,78.0,0,4.0,78.0
34925,Operations,Bachelor's,m,1,32,3.0,8,1.0,0,64.0,0,4.0,64.0
34926,Procurement,Bachelor's,m,1,33,1.5,7,0.0,0,71.0,0,1.0,71.0
34927,Operations,Bachelor's,m,1,54,5.0,13,0.0,0,71.0,1,5.0,130.5
34928,Operations,Bachelor's,m,1,39,3.0,3,1.0,0,58.0,0,4.0,116.0
34929,Operations,Bachelor's,f,1,51,3.0,6,0.0,0,63.0,0,3.0,63.0
34930,HR,Bachelor's,f,1,26,4.0,2,0.0,0,48.0,0,4.0,48.0
34931,HR,Master's & above,f,1,35,2.0,10,0.0,0,51.0,0,2.0,51.0
34932,Procurement,Bachelor's,m,1,49,3.0,3,0.0,0,68.0,0,3.0,68.0
34933,Sales & Marketing,Bachelor's,m,1,39,5.0,11,0.0,0,51.0,0,5.0,51.0
34934,Procurement,Bachelor's,m,1,27,3.0,2,0.0,0,71.0,0,3.0,130.5
34935,R&D,Master's & above,m,1,32,3.0,6,0.0,0,84.0,0,3.0,84.0
34936,Operations,Bachelor's,f,1,32,4.0,2,1.0,0,60.0,1,5.0,60.0
34937,Analytics,Master's & above,m,1,40,5.0,7,1.0,0,84.0,0,6.0,84.0
34938,Sales & Marketing,Bachelor's,m,1,34,1.5,3,0.0,0,51.0,0,1.0,51.0
34939,HR,Bachelor's,f,1,32,5.0,7,1.0,0,52.0,0,6.0,52.0
34940,Sales & Marketing,Master's & above,m,1,39,3.0,4,1.0,0,48.0,0,4.0,96.0
34941,Analytics,Bachelor's,m,1,30,3.0,4,0.0,0,86.0,0,3.0,130.5
34942,Operations,Master's & above,f,1,34,5.0,2,1.0,0,61.0,1,6.0,61.0
34943,Operations,Master's & above,m,1,37,5.0,9,0.0,0,61.0,0,5.0,61.0
34944,Finance,Bachelor's,f,1,28,2.0,2,1.0,0,64.0,0,3.0,64.0
34945,Analytics,Bachelor's,m,1,32,3.0,7,1.0,0,83.0,0,4.0,83.0
34946,Sales & Marketing,Bachelor's,m,1,33,1.5,8,0.0,0,48.0,0,1.0,48.0
34947,Sales & Marketing,Bachelor's,m,1,31,2.0,8,0.0,0,52.0,0,2.0,104.0
34948,Sales & Marketing,Master's & above,m,1,41,2.0,13,0.0,0,53.0,0,2.0,53.0
34949,Operations,Bachelor's,f,1,29,3.0,1,1.0,0,59.0,0,,59.0
34950,Sales & Marketing,Master's & above,f,1,44,5.0,6,1.0,0,47.0,0,6.0,47.0
34951,Procurement,Bachelor's,m,1,36,1.5,3,0.0,0,75.0,0,1.0,130.5
34952,Technology,Bachelor's,f,1,28,4.0,3,0.0,0,80.0,0,4.0,80.0
34953,Legal,Bachelor's,m,1,32,1.5,6,0.0,0,62.0,0,1.0,62.0
34954,Technology,Bachelor's,f,1,30,3.0,4,0.0,0,78.0,0,3.0,78.0
34955,Sales & Marketing,Bachelor's,m,1,47,2.0,13,0.0,0,50.0,0,2.0,130.5
34956,Sales & Marketing,Bachelor's,m,1,32,3.0,1,1.0,0,45.0,0,,45.0
34957,Operations,Bachelor's,m,1,45,4.0,3,0.0,0,60.0,0,4.0,60.0
34958,Procurement,Bachelor's,f,1,36,3.0,7,0.0,0,69.0,0,3.0,69.0
34959,Procurement,Bachelor's,f,1,34,3.0,9,0.0,0,65.0,0,3.0,65.0
34960,Analytics,Bachelor's,m,1,29,1.5,6,0.0,0,84.0,0,1.0,84.0
34961,Analytics,Bachelor's,m,1,36,4.0,8,0.0,0,83.0,0,4.0,130.5
34962,Technology,Bachelor's,m,1,28,3.0,2,0.0,0,81.0,0,3.0,130.5
34963,Finance,Bachelor's,m,1,32,3.0,6,0.0,0,62.0,0,3.0,62.0
34964,Sales & Marketing,Bachelor's,f,1,24,3.0,1,0.0,0,52.0,0,,52.0
34965,Finance,Master's & above,f,1,35,4.0,9,1.0,0,62.0,0,5.0,62.0
34966,Analytics,Bachelor's,m,1,30,4.0,3,0.0,0,82.0,0,4.0,130.5
34967,Analytics,Bachelor's,m,1,29,3.0,3,0.0,0,85.0,0,3.0,130.5
34968,Technology,Bachelor's,m,1,24,3.0,1,0.0,0,79.0,0,,79.0
34969,Sales & Marketing,Master's & above,m,1,37,5.0,6,1.0,0,52.0,0,6.0,52.0
34970,Technology,Bachelor's,m,1,50,1.5,8,0.0,0,80.0,0,1.0,80.0
34971,Sales & Marketing,Master's & above,f,1,35,3.0,4,0.0,0,54.0,0,3.0,54.0
34972,Sales & Marketing,Bachelor's,m,1,35,2.0,9,0.0,0,47.0,0,2.0,47.0
34973,Operations,Bachelor's,f,1,27,5.0,5,0.0,0,57.0,0,5.0,57.0
34974,Sales & Marketing,Bachelor's,m,1,32,3.0,5,0.0,0,51.0,0,3.0,51.0
34975,Procurement,Bachelor's,m,1,30,4.0,7,1.0,0,71.0,0,5.0,71.0
34976,Legal,Bachelor's,m,1,49,5.0,13,0.0,0,60.0,0,5.0,60.0
34977,Legal,Bachelor's,m,1,30,1.5,2,0.0,0,63.0,0,1.0,63.0
34978,Technology,Bachelor's,m,1,29,3.0,3,0.0,0,80.0,0,3.0,80.0
34979,Sales & Marketing,Master's & above,m,1,34,3.0,6,0.0,0,48.0,0,3.0,48.0
34980,Sales & Marketing,Master's & above,m,1,34,5.0,3,1.0,0,49.0,1,6.0,49.0
34981,Operations,Bachelor's,m,1,34,5.0,8,0.0,0,77.0,1,5.0,77.0
34982,Technology,Master's & above,m,1,34,3.0,4,0.0,0,81.0,0,3.0,81.0
34983,Technology,Bachelor's,f,1,28,4.0,3,1.0,0,79.0,0,5.0,79.0
34984,Procurement,Bachelor's,f,1,33,3.0,6,1.0,0,74.0,0,4.0,74.0
34985,Sales & Marketing,Bachelor's,f,1,54,1.5,13,0.0,0,50.0,0,1.0,50.0
34986,Sales & Marketing,Bachelor's,m,1,28,5.0,2,0.0,0,54.0,0,5.0,54.0
34987,Analytics,Bachelor's,m,1,26,4.0,2,0.0,0,85.0,0,4.0,130.5
34988,Procurement,Bachelor's,m,1,27,3.0,1,1.0,0,71.0,0,,130.5
34989,Technology,Bachelor's,m,1,29,3.0,6,0.0,0,76.0,0,3.0,76.0
34990,Procurement,Bachelor's,f,1,27,3.0,3,0.0,0,71.0,0,3.0,71.0
34991,Sales & Marketing,Bachelor's,m,1,29,1.5,5,0.0,0,49.0,0,1.0,49.0
34992,Operations,Bachelor's,f,1,35,5.0,4,1.0,0,59.0,1,6.0,59.0
34993,Sales & Marketing,Bachelor's,m,1,27,2.0,4,0.0,0,46.0,0,3.0,46.0
34994,Finance,Bachelor's,m,1,30,3.0,1,0.0,0,60.0,0,,120.0
34995,Legal,Bachelor's,m,1,30,5.0,2,0.0,0,56.0,0,5.0,56.0
34996,Sales & Marketing,Bachelor's,m,1,28,2.0,9,0.0,0,51.0,0,2.0,51.0
34997,Procurement,Bachelor's,m,1,32,2.0,3,1.0,0,64.0,0,3.0,130.5
34998,Analytics,Bachelor's,m,1,31,2.0,6,0.0,0,88.0,0,2.0,130.5
34999,Technology,Bachelor's,m,1,34,2.0,7,0.0,0,75.0,0,2.0,75.0
35000,Technology,Bachelor's,f,1,32,4.0,5,0.0,0,78.0,0,4.0,130.5
35001,Sales & Marketing,Bachelor's,f,1,39,3.0,4,1.0,0,50.0,0,4.0,50.0
35002,Analytics,Bachelor's,m,1,38,3.0,5,0.0,0,82.0,0,3.0,82.0
35003,Sales & Marketing,Bachelor's,m,1,36,2.0,6,0.0,0,50.0,0,2.0,50.0
35004,Operations,Bachelor's,f,1,34,4.0,3,0.0,0,55.0,0,4.0,55.0
35005,Technology,Bachelor's,f,1,47,3.0,13,0.0,0,80.0,0,3.0,80.0
35006,Sales & Marketing,Master's & above,m,1,34,3.0,8,1.0,0,54.0,1,4.0,54.0
35007,Analytics,Bachelor's,m,1,25,3.0,1,1.0,0,85.0,0,,85.0
35008,Operations,Bachelor's,m,1,32,4.0,5,1.0,0,61.0,0,5.0,61.0
35009,Technology,Bachelor's,m,1,32,3.0,4,1.0,0,80.0,0,4.0,130.5
35010,Legal,Bachelor's,m,1,31,5.0,3,1.0,0,61.0,0,6.0,61.0
35011,Finance,Master's & above,m,1,40,5.0,7,1.0,0,61.0,0,6.0,61.0
35012,R&D,Bachelor's,m,1,30,1.5,4,0.0,0,83.0,0,1.0,83.0
35013,Sales & Marketing,Bachelor's,f,1,28,3.0,5,0.0,0,47.0,0,3.0,47.0
35014,Analytics,Bachelor's,m,1,38,5.0,4,1.0,0,88.0,0,6.0,88.0
35015,Analytics,Master's & above,m,1,36,3.0,7,0.0,0,85.0,0,3.0,85.0
35016,Sales & Marketing,Master's & above,m,1,53,3.0,2,0.0,0,49.0,0,3.0,49.0
35017,Sales & Marketing,Master's & above,m,1,35,1.5,4,0.0,0,47.0,0,1.0,94.0
35018,Analytics,Bachelor's,m,1,34,5.0,6,0.0,0,84.0,0,5.0,130.5
35019,Sales & Marketing,Master's & above,m,1,30,3.0,5,0.0,0,50.0,0,3.0,50.0
35020,Technology,Bachelor's,m,1,36,4.0,7,0.0,0,79.0,0,4.0,130.5
35021,Technology,Bachelor's,m,1,25,3.0,1,0.0,0,81.0,0,,81.0
35022,Sales & Marketing,Bachelor's,m,1,29,5.0,3,1.0,0,51.0,1,7.0,102.0
35023,Procurement,Bachelor's,m,1,35,3.0,10,0.0,0,70.0,0,3.0,70.0
35024,Technology,Master's & above,m,1,29,5.0,3,0.0,0,85.0,1,6.0,85.0
35025,Analytics,Bachelor's,m,1,28,4.0,2,1.0,0,78.0,0,5.0,78.0
35026,Analytics,Bachelor's,m,1,25,5.0,2,1.0,0,87.0,0,6.0,87.0
35027,Analytics,Bachelor's,m,1,28,3.0,3,0.0,0,83.0,0,3.0,83.0
35028,Finance,Bachelor's,f,1,27,4.0,5,0.0,0,57.0,0,4.0,57.0
35029,Sales & Marketing,Bachelor's,m,1,23,3.0,1,1.0,0,48.0,0,,48.0
35030,Sales & Marketing,Bachelor's,m,1,31,1.5,2,0.0,0,49.0,0,1.0,49.0
35031,Operations,Bachelor's,m,1,28,3.0,2,0.0,0,62.0,0,3.0,62.0
35032,Sales & Marketing,Bachelor's,m,1,40,1.5,7,0.0,0,51.0,0,1.0,51.0
35033,Sales & Marketing,Bachelor's,f,1,30,3.0,1,0.0,0,55.0,0,,55.0
35034,Procurement,Master's & above,f,1,32,3.0,4,1.0,0,68.0,0,4.0,68.0
35035,Analytics,Bachelor's,m,1,30,5.0,3,1.0,0,84.0,0,6.0,130.5
35036,Sales & Marketing,Master's & above,f,1,37,1.5,7,0.0,0,54.0,0,1.0,54.0
35037,Sales & Marketing,Bachelor's,m,1,26,3.0,3,0.0,0,52.0,0,3.0,52.0
35038,Sales & Marketing,Bachelor's,m,1,25,3.0,1,0.0,0,52.0,0,,52.0
35039,Procurement,Master's & above,m,1,49,3.0,6,1.0,0,72.0,0,4.0,72.0
35040,Sales & Marketing,Bachelor's,f,1,37,3.0,4,0.0,0,55.0,0,3.0,55.0
35041,Procurement,Bachelor's,f,1,29,3.0,3,0.0,0,62.0,0,3.0,62.0
35042,Sales & Marketing,Bachelor's,m,1,50,3.0,7,0.0,0,54.0,0,3.0,108.0
35043,Technology,Bachelor's,f,1,26,3.0,1,0.0,0,83.0,0,,83.0
35044,Procurement,Bachelor's,f,1,30,3.0,7,0.0,0,72.0,0,3.0,72.0
35045,R&D,Bachelor's,m,1,31,5.0,4,0.0,0,85.0,0,5.0,130.5
35046,Sales & Marketing,Bachelor's,m,1,43,3.0,13,0.0,0,47.0,0,3.0,94.0
35047,Technology,Bachelor's,m,1,38,4.0,4,1.0,0,81.0,0,5.0,81.0
35048,Analytics,Bachelor's,m,1,29,4.0,2,0.0,0,82.0,0,4.0,82.0
35049,Analytics,Bachelor's,m,1,29,5.0,4,1.0,0,86.0,0,6.0,86.0
35050,Sales & Marketing,Bachelor's,m,1,33,1.5,6,0.0,0,50.0,0,1.0,50.0
35051,Sales & Marketing,Bachelor's,f,1,42,3.0,13,0.0,0,49.0,0,3.0,49.0
35052,Sales & Marketing,Bachelor's,m,1,34,1.5,3,0.0,0,49.0,0,1.0,49.0
35053,Technology,Master's & above,m,1,40,3.0,11,1.0,0,79.0,0,4.0,130.5
35054,Operations,Bachelor's,m,1,46,1.5,3,0.0,0,58.0,0,1.0,58.0
35055,Finance,Master's & above,m,1,54,3.0,13,0.0,0,59.0,0,3.0,59.0
35056,Operations,Bachelor's,f,1,27,5.0,1,1.0,0,59.0,0,6.0,59.0
35057,Sales & Marketing,Bachelor's,m,1,39,2.0,6,0.0,0,52.0,0,2.0,52.0
