,department,education,gender,no_of_trainings,age,previous_year_rating,length_of_service,kpi_80,award_won,avg_training_score,is_promoted,sum_metric,total_score
40758,Operations,Master's & above,m,1,34,3.0,7,0.0,0,61.0,0,3.0,122.0
40759,Analytics,Bachelor's,m,1,31,5.0,6,1.0,0,86.0,1,6.0,86.0
40760,Sales & Marketing,Master's & above,m,1,39,4.0,4,1.0,0,45.0,1,5.0,45.0
40761,Procurement,Bachelor's,m,1,38,5.0,2,1.0,0,75.0,0,7.0,75.0
40762,Legal,Bachelor's,f,1,30,2.0,2,0.0,0,65.0,0,2.0,65.0
40763,Sales & Marketing,Master's & above,m,1,41,3.0,5,0.0,0,49.0,0,3.0,49.0
40764,Sales & Marketing,Master's & above,m,1,42,2.0,11,0.0,0,45.0,0,2.0,45.0
40765,Sales & Marketing,Bachelor's,m,1,29,2.0,3,0.0,0,48.0,0,2.0,48.0
40766,Analytics,Bachelor's,m,1,33,5.0,4,0.0,0,86.0,0,5.0,130.5
40767,Operations,Bachelor's,f,1,41,2.0,7,1.0,0,62.0,0,3.0,62.0
40768,Operations,Bachelor's,f,1,52,3.0,13,0.0,0,60.0,0,3.0,60.0
40769,Operations,Bachelor's,m,1,43,3.0,5,0.0,0,60.0,0,3.0,60.0
40770,Analytics,Bachelor's,m,1,40,3.0,5,0.0,0,86.0,0,3.0,86.0
40771,Sales & Marketing,Bachelor's,f,1,36,4.0,9,0.0,0,54.0,0,4.0,54.0
40772,Finance,Bachelor's,m,1,47,5.0,13,1.0,0,59.0,0,6.0,59.0
40773,Technology,Bachelor's,m,1,28,4.0,2,0.0,0,75.0,0,4.0,75.0
40774,Sales & Marketing,Bachelor's,m,1,24,4.0,2,0.0,0,63.0,1,4.0,63.0
40775,Sales & Marketing,Bachelor's,m,1,37,1.5,11,0.0,0,48.0,0,1.0,130.5
40776,Procurement,Bachelor's,m,1,40,3.0,3,0.0,0,73.0,0,3.0,130.5
40777,Sales & Marketing,Bachelor's,m,1,28,3.0,2,0.0,0,50.0,0,3.0,100.0
40778,Sales & Marketing,Master's & above,m,1,36,3.0,4,0.0,0,47.0,0,3.0,47.0
40779,Operations,Master's & above,m,1,34,2.0,5,1.0,0,55.0,0,3.0,55.0
40780,Analytics,Bachelor's,m,1,29,3.0,5,1.0,0,84.0,0,4.0,84.0
40781,Sales & Marketing,Bachelor's,m,1,34,4.0,3,0.0,0,52.0,0,4.0,52.0
40782,HR,Bachelor's,f,1,54,3.0,5,0.0,0,46.0,0,3.0,46.0
40783,Sales & Marketing,Bachelor's,m,1,26,3.0,3,1.0,0,47.0,0,5.0,47.0
40784,Technology,Master's & above,f,1,33,5.0,7,1.0,0,80.0,0,6.0,80.0
40785,Procurement,Bachelor's,m,1,31,3.0,1,0.0,0,68.0,0,,68.0
40786,Sales & Marketing,Bachelor's,m,1,27,3.0,3,0.0,0,50.0,0,3.0,50.0
40787,Operations,Bachelor's,f,1,51,4.0,13,0.0,0,63.0,0,4.0,63.0
40788,Sales & Marketing,Bachelor's,m,1,34,5.0,8,0.0,0,51.0,0,5.0,102.0
40789,Sales & Marketing,Bachelor's,m,1,30,3.0,1,0.0,0,46.0,0,,46.0
40790,Finance,Bachelor's,m,1,42,4.0,7,0.0,0,62.0,0,4.0,62.0
40791,Sales & Marketing,Bachelor's,f,1,37,1.5,5,0.0,0,48.0,0,1.0,48.0
40792,Sales & Marketing,Bachelor's,f,1,31,5.0,4,1.0,0,50.0,0,6.0,50.0
40793,Technology,Bachelor's,f,1,32,4.0,4,1.0,0,79.0,0,5.0,79.0
40794,Operations,Bachelor's,m,1,31,2.0,7,0.0,0,60.0,0,2.0,60.0
40795,Technology,Bachelor's,m,1,36,3.0,8,0.0,0,83.0,0,3.0,83.0
40796,Operations,Bachelor's,m,1,36,5.0,9,1.0,0,56.0,0,6.0,56.0
40797,Procurement,Master's & above,f,1,32,2.0,9,0.0,0,73.0,0,2.0,73.0
40798,Sales & Marketing,Bachelor's,m,1,41,5.0,5,1.0,0,51.0,0,6.0,51.0
40799,Operations,Bachelor's,m,1,48,5.0,5,1.0,0,61.0,0,6.0,61.0
40800,Technology,Bachelor's,f,1,41,4.0,6,1.0,0,82.0,0,5.0,82.0
40801,Operations,Bachelor's,f,1,31,3.0,1,1.0,0,56.0,0,,56.0
40802,Analytics,Bachelor's,m,1,37,4.0,4,0.0,0,88.0,0,4.0,88.0
40803,Operations,Master's & above,m,1,41,4.0,9,0.0,0,61.0,0,4.0,61.0
40804,Sales & Marketing,Bachelor's,m,1,31,4.0,7,0.0,0,53.0,0,4.0,53.0
40805,Analytics,Bachelor's,m,1,26,3.0,1,0.0,0,85.0,0,,85.0
40806,Analytics,Bachelor's,m,1,28,3.0,1,0.0,0,86.0,0,,86.0
40807,Legal,Bachelor's,m,1,35,3.0,5,0.0,0,59.0,0,3.0,59.0
40808,Technology,Bachelor's,m,1,30,1.5,5,0.0,0,77.0,0,1.0,130.5
40809,Operations,Master's & above,m,1,54,5.0,4,0.0,0,60.0,0,5.0,60.0
40810,Sales & Marketing,Master's & above,m,1,33,3.0,8,1.0,0,42.0,1,4.0,42.0
40811,Operations,Bachelor's,f,1,45,5.0,13,0.0,0,60.0,0,5.0,60.0
40812,Sales & Marketing,Bachelor's,f,1,36,5.0,3,1.0,0,47.0,0,6.0,47.0
40813,Procurement,Bachelor's,m,1,27,5.0,4,1.0,0,71.0,1,7.0,71.0
40814,Technology,Master's & above,m,1,42,1.5,4,1.0,0,76.0,0,2.0,76.0
40815,Sales & Marketing,Bachelor's,f,1,21,2.0,2,0.0,0,49.0,0,2.0,49.0
40816,Sales & Marketing,Master's & above,m,1,34,5.0,8,1.0,0,50.0,1,6.0,100.0
40817,Analytics,Bachelor's,m,1,26,3.0,1,1.0,0,82.0,0,,82.0
40818,Sales & Marketing,Bachelor's,m,1,34,3.0,3,1.0,0,50.0,0,4.0,50.0
40819,Sales & Marketing,Bachelor's,m,1,28,1.5,4,0.0,0,48.0,0,1.0,48.0
40820,Sales & Marketing,Bachelor's,m,1,28,3.0,3,0.0,0,52.0,0,3.0,52.0
40821,Operations,Bachelor's,m,1,28,5.0,4,0.0,0,63.0,0,5.0,63.0
40822,Sales & Marketing,Bachelor's,m,1,30,3.0,3,0.0,0,54.0,0,3.0,54.0
40823,Operations,Bachelor's,m,1,27,3.0,4,1.0,0,57.0,0,5.0,57.0
40824,Technology,Bachelor's,m,1,24,3.0,3,0.0,0,79.0,0,3.0,79.0
40825,Operations,Bachelor's,m,1,27,2.0,4,0.0,0,64.0,0,2.0,64.0
40826,Sales & Marketing,Bachelor's,m,1,25,3.0,2,1.0,0,53.0,0,5.0,53.0
40827,Operations,Bachelor's,m,1,44,3.0,11,0.0,0,60.0,0,3.0,60.0
40828,R&D,Bachelor's,m,1,44,5.0,2,1.0,0,86.0,0,7.0,130.5
40829,Analytics,Bachelor's,m,1,30,3.0,1,0.0,0,82.0,0,,82.0
40830,Legal,Bachelor's,m,1,28,3.0,2,0.0,0,60.0,0,3.0,60.0
40831,Analytics,Bachelor's,m,1,31,3.0,3,0.0,0,84.0,0,3.0,84.0
40832,Analytics,Bachelor's,m,1,30,2.0,7,0.0,0,88.0,0,2.0,88.0
40833,Finance,Bachelor's,m,1,30,3.0,4,0.0,0,61.0,0,3.0,61.0
40834,Technology,Bachelor's,m,1,35,1.5,3,1.0,0,77.0,0,2.0,130.5
40835,Operations,Master's & above,f,1,37,5.0,8,0.0,0,59.0,0,5.0,59.0
40836,Analytics,Bachelor's,m,1,34,5.0,10,1.0,0,83.0,1,6.0,130.5
40837,Operations,Master's & above,f,1,54,3.0,13,0.0,0,60.0,0,3.0,60.0
40838,Sales & Marketing,Bachelor's,m,1,29,4.0,8,0.0,0,50.0,0,4.0,50.0
40839,Sales & Marketing,Bachelor's,m,1,45,2.0,6,1.0,0,47.0,0,3.0,47.0
40840,Sales & Marketing,Bachelor's,m,1,39,5.0,13,0.0,0,44.0,0,5.0,44.0
40841,Technology,Bachelor's,m,1,26,3.0,1,1.0,0,80.0,0,,130.5
40842,Technology,Master's & above,m,1,43,4.0,7,0.0,0,78.0,0,4.0,78.0
40843,Procurement,Master's & above,f,1,36,5.0,7,1.0,0,69.0,0,6.0,69.0
40844,Operations,Master's & above,f,1,46,4.0,3,1.0,0,59.0,0,5.0,59.0
40845,Technology,Master's & above,f,1,32,1.5,4,0.0,0,80.0,0,1.0,80.0
40846,Sales & Marketing,Bachelor's,m,1,23,3.0,1,1.0,0,51.0,0,,102.0
40847,Procurement,Master's & above,m,1,31,2.0,7,1.0,0,78.0,0,3.0,130.5
40848,Analytics,Master's & above,m,1,43,3.0,7,0.0,0,81.0,0,3.0,81.0
40849,Analytics,Bachelor's,m,1,30,5.0,6,1.0,0,81.0,0,6.0,81.0
40850,Technology,Master's & above,f,1,34,2.0,4,0.0,0,81.0,0,2.0,81.0
40851,Analytics,Master's & above,m,1,32,5.0,5,1.0,0,82.0,0,6.0,130.5
40852,Sales & Marketing,Bachelor's,f,1,48,1.5,7,0.0,0,49.0,0,1.0,49.0
40853,Operations,Bachelor's,m,1,27,3.0,3,0.0,0,58.0,0,3.0,58.0
40854,Technology,Master's & above,m,1,33,1.5,3,0.0,0,77.0,0,1.0,77.0
40855,Procurement,Bachelor's,f,1,30,5.0,2,1.0,0,71.0,0,6.0,71.0
40856,Operations,Bachelor's,m,1,25,3.0,4,0.0,0,59.0,0,3.0,118.0
40857,R&D,Bachelor's,m,1,31,5.0,4,0.0,0,85.0,0,5.0,130.5
40858,HR,Bachelor's,m,1,40,3.0,11,0.0,0,47.0,0,3.0,47.0
40859,Analytics,Bachelor's,m,1,26,4.0,2,0.0,0,89.0,0,4.0,89.0
40860,Sales & Marketing,Bachelor's,m,1,35,1.5,7,0.0,0,48.0,0,1.0,48.0
40861,Technology,Master's & above,f,1,47,3.0,7,1.0,0,81.0,0,4.0,81.0
40862,Technology,Bachelor's,m,1,27,2.0,2,0.0,0,78.0,0,2.0,78.0
40863,Sales & Marketing,Master's & above,m,1,33,2.0,6,0.0,0,48.0,0,2.0,48.0
40864,Sales & Marketing,Master's & above,f,1,33,5.0,9,1.0,0,48.0,0,6.0,48.0
40865,Technology,Bachelor's,f,1,34,1.5,3,0.0,0,76.0,0,1.0,76.0
40866,Operations,Bachelor's,m,1,43,4.0,13,0.0,0,62.0,0,4.0,62.0
40867,Procurement,Bachelor's,f,1,30,5.0,6,1.0,0,68.0,1,6.0,68.0
40868,R&D,Bachelor's,m,1,27,5.0,2,1.0,0,78.0,0,6.0,130.5
40869,Analytics,Bachelor's,m,1,29,5.0,4,1.0,0,86.0,0,6.0,86.0
40870,Legal,Bachelor's,m,1,30,3.0,1,0.0,0,60.0,0,,60.0
40871,Sales & Marketing,Bachelor's,m,1,39,3.0,11,0.0,0,61.0,1,3.0,61.0
40872,R&D,Bachelor's,m,1,34,3.0,3,0.0,0,86.0,0,3.0,86.0
40873,Sales & Marketing,Bachelor's,f,1,31,5.0,4,0.0,0,52.0,0,5.0,52.0
40874,Operations,Bachelor's,f,1,37,5.0,10,0.0,0,59.0,0,5.0,59.0
40875,HR,Master's & above,f,1,49,5.0,13,0.0,0,47.0,0,5.0,47.0
40876,Legal,Bachelor's,m,1,29,3.0,2,0.0,0,63.0,0,3.0,63.0
40877,Sales & Marketing,Bachelor's,m,1,30,1.5,8,1.0,0,51.0,0,2.0,51.0
40878,Operations,Master's & above,f,1,32,3.0,6,0.0,0,60.0,0,3.0,60.0
40879,Technology,Master's & above,m,1,40,5.0,6,1.0,0,84.0,1,7.0,130.5
40880,Sales & Marketing,Bachelor's,m,1,46,5.0,13,0.0,0,49.0,0,5.0,49.0
40881,Sales & Marketing,Bachelor's,m,1,32,4.0,3,0.0,0,47.0,0,4.0,130.5
40882,Technology,Bachelor's,f,1,24,3.0,1,1.0,0,82.0,1,,82.0
40883,Analytics,Master's & above,m,1,36,4.0,10,0.0,0,86.0,0,4.0,86.0
40884,Sales & Marketing,Bachelor's,m,1,32,1.5,5,0.0,0,48.0,0,1.0,96.0
40885,Operations,Master's & above,m,1,44,4.0,13,0.0,0,57.0,0,4.0,57.0
40886,Sales & Marketing,Bachelor's,m,1,39,5.0,4,1.0,0,49.0,0,6.0,49.0
40887,Finance,Bachelor's,f,1,31,3.0,6,0.0,0,54.0,0,3.0,54.0
40888,Sales & Marketing,Master's & above,m,1,43,2.0,11,0.0,0,47.0,0,2.0,94.0
40889,HR,Bachelor's,m,1,37,5.0,8,1.0,0,49.0,0,6.0,49.0
40890,Procurement,Master's & above,m,1,54,3.0,13,0.0,0,66.0,0,3.0,66.0
40891,HR,Bachelor's,m,1,54,3.0,10,0.0,0,47.0,0,3.0,47.0
40892,Operations,Bachelor's,m,1,42,4.0,2,0.0,0,61.0,0,4.0,61.0
40893,Sales & Marketing,Bachelor's,m,1,27,3.0,1,1.0,0,48.0,0,,48.0
40894,Operations,Master's & above,f,1,36,5.0,4,1.0,0,59.0,0,6.0,59.0
40895,Sales & Marketing,Bachelor's,m,1,26,3.0,1,1.0,0,43.0,0,,43.0
40896,Operations,Master's & above,f,1,41,1.5,9,1.0,0,59.0,0,2.0,59.0
40897,Sales & Marketing,Bachelor's,m,1,49,3.0,12,0.0,0,55.0,0,3.0,55.0
40898,Legal,Bachelor's,m,1,27,3.0,1,0.0,0,58.0,0,,58.0
40899,Technology,Bachelor's,f,1,28,1.5,2,1.0,0,90.0,1,2.0,90.0
40900,Sales & Marketing,Bachelor's,m,1,38,3.0,11,1.0,0,57.0,0,4.0,57.0
40901,Procurement,Master's & above,m,1,48,5.0,13,1.0,0,65.0,0,6.0,65.0
40902,Sales & Marketing,Bachelor's,m,1,34,5.0,10,0.0,0,50.0,0,5.0,50.0
40903,Procurement,Bachelor's,f,1,54,3.0,7,0.0,0,68.0,0,3.0,68.0
40904,Operations,Bachelor's,m,1,27,4.0,2,0.0,0,66.0,0,4.0,66.0
40905,Operations,Bachelor's,m,1,44,2.0,12,0.0,0,62.0,0,2.0,62.0
40906,Operations,Bachelor's,m,1,31,3.0,7,0.0,0,61.0,0,3.0,122.0
40907,HR,Bachelor's,m,1,35,5.0,10,0.0,0,47.0,0,5.0,47.0
40908,Technology,Master's & above,m,1,33,3.0,3,0.0,0,85.0,0,3.0,85.0
40909,Procurement,Bachelor's,m,1,46,3.0,7,0.0,0,68.0,0,3.0,68.0
40910,Analytics,Master's & above,m,1,40,3.0,5,0.0,0,83.0,0,3.0,83.0
40911,Finance,Master's & above,m,1,35,5.0,7,1.0,0,61.0,0,6.0,61.0
40912,Procurement,Bachelor's,f,1,53,5.0,8,0.0,0,73.0,0,5.0,73.0
40913,Sales & Marketing,Master's & above,f,1,43,3.0,5,1.0,0,52.0,0,4.0,52.0
40914,Sales & Marketing,Master's & above,m,1,37,1.5,3,0.0,0,49.0,0,1.0,49.0
40915,Sales & Marketing,Bachelor's,m,1,32,5.0,5,1.0,0,51.0,0,6.0,51.0
40916,Procurement,Master's & above,f,1,32,3.0,6,1.0,0,72.0,0,4.0,72.0
40917,Procurement,Master's & above,m,1,37,2.0,3,1.0,0,66.0,0,4.0,66.0
40918,Sales & Marketing,Bachelor's,m,1,28,3.0,6,0.0,0,45.0,0,3.0,45.0
40919,Analytics,Bachelor's,m,1,33,3.0,4,0.0,0,89.0,0,3.0,89.0
40920,Procurement,Master's & above,f,1,40,1.5,6,0.0,0,68.0,0,1.0,68.0
40921,Sales & Marketing,Bachelor's,f,1,28,3.0,2,0.0,0,50.0,0,3.0,50.0
40922,Procurement,Bachelor's,m,1,30,5.0,5,1.0,0,70.0,1,6.0,70.0
40923,Sales & Marketing,Master's & above,m,1,40,1.5,12,0.0,0,52.0,0,1.0,52.0
40924,Sales & Marketing,Master's & above,m,1,30,1.5,9,0.0,0,49.0,0,1.0,49.0
40925,Legal,Bachelor's,m,1,43,3.0,6,0.0,0,60.0,0,3.0,60.0
40926,Operations,Master's & above,f,1,34,5.0,8,1.0,0,57.0,0,6.0,57.0
40927,Technology,Master's & above,f,1,32,4.0,5,1.0,0,83.0,0,5.0,83.0
40928,Finance,Bachelor's,f,1,30,4.0,3,0.0,0,60.0,0,4.0,60.0
40929,Analytics,Bachelor's,m,1,42,5.0,13,1.0,0,82.0,0,6.0,82.0
40930,Sales & Marketing,Bachelor's,m,1,54,5.0,6,1.0,0,53.0,0,7.0,53.0
40931,Sales & Marketing,Master's & above,f,1,43,5.0,4,1.0,0,48.0,0,6.0,96.0
40932,Sales & Marketing,Bachelor's,m,1,25,3.0,2,0.0,0,46.0,0,3.0,46.0
40933,Technology,Master's & above,f,1,39,1.5,3,0.0,0,78.0,0,1.0,130.5
40934,Technology,Bachelor's,m,1,30,3.0,4,0.0,0,87.0,0,3.0,130.5
40935,Finance,Bachelor's,f,1,27,4.0,3,1.0,0,57.0,0,6.0,57.0
40936,Technology,Bachelor's,f,1,28,3.0,1,1.0,0,85.0,0,,130.5
40937,Procurement,Master's & above,f,1,40,4.0,7,0.0,0,72.0,0,4.0,72.0
40938,Analytics,Bachelor's,m,1,45,5.0,13,1.0,0,82.0,0,6.0,130.5
40939,Sales & Marketing,Bachelor's,f,1,32,3.0,7,0.0,0,51.0,0,3.0,51.0
40940,Legal,Bachelor's,m,1,28,5.0,2,1.0,0,62.0,0,6.0,62.0
40941,Analytics,Master's & above,m,1,32,4.0,3,0.0,0,87.0,0,4.0,87.0
40942,Analytics,Master's & above,m,1,33,5.0,6,1.0,0,78.0,1,6.0,130.5
40943,Procurement,Bachelor's,f,1,44,3.0,13,0.0,0,71.0,0,3.0,130.5
40944,Sales & Marketing,Bachelor's,m,1,30,5.0,4,0.0,0,51.0,0,5.0,51.0
40945,Technology,Bachelor's,m,1,48,1.5,13,0.0,0,85.0,0,1.0,85.0
40946,Legal,Bachelor's,f,1,39,3.0,7,0.0,0,59.0,0,3.0,59.0
40947,Operations,Bachelor's,f,1,27,3.0,2,0.0,0,57.0,0,3.0,57.0
40948,Analytics,Bachelor's,m,1,27,3.0,2,1.0,0,83.0,0,4.0,83.0
40949,Finance,Master's & above,m,1,31,3.0,1,0.0,0,60.0,0,,120.0
40950,Sales & Marketing,Bachelor's,m,1,37,5.0,8,0.0,0,47.0,0,5.0,47.0
40951,Operations,Bachelor's,m,1,32,5.0,4,1.0,0,60.0,0,6.0,60.0
40952,Operations,Bachelor's,m,1,36,4.0,9,1.0,0,59.0,0,5.0,59.0
40953,HR,Bachelor's,m,1,26,2.0,3,0.0,0,52.0,0,2.0,52.0
40954,Analytics,Bachelor's,m,1,35,1.5,10,0.0,0,83.0,0,1.0,83.0
40955,Sales & Marketing,Bachelor's,m,1,33,2.0,3,1.0,0,47.0,0,4.0,47.0
40956,Sales & Marketing,Master's & above,m,1,49,1.5,13,0.0,0,51.0,0,1.0,51.0
40957,Sales & Marketing,Bachelor's,m,1,32,3.0,6,0.0,0,50.0,0,3.0,50.0
40958,Sales & Marketing,Bachelor's,m,1,40,3.0,3,0.0,0,49.0,0,3.0,49.0
40959,Analytics,Bachelor's,m,1,35,4.0,9,0.0,0,87.0,0,4.0,87.0
40960,Finance,Bachelor's,m,1,30,4.0,2,1.0,0,63.0,0,5.0,126.0
40961,Analytics,Bachelor's,m,1,26,4.0,3,0.0,0,86.0,0,4.0,86.0
40962,Technology,Bachelor's,f,1,25,1.5,2,0.0,0,80.0,0,1.0,80.0
40963,Sales & Marketing,Bachelor's,m,1,31,4.0,6,0.0,0,58.0,1,4.0,58.0
40964,Operations,Bachelor's,m,1,43,4.0,3,0.0,0,61.0,0,4.0,122.0
40965,Analytics,Bachelor's,m,1,27,4.0,2,0.0,0,81.0,0,4.0,81.0
40966,Sales & Marketing,Bachelor's,f,1,31,3.0,5,0.0,0,48.0,0,3.0,48.0
40967,Sales & Marketing,Bachelor's,m,1,29,4.0,2,0.0,0,47.0,0,4.0,130.5
40968,Procurement,Master's & above,m,1,54,3.0,4,1.0,0,76.0,0,4.0,76.0
40969,Procurement,Bachelor's,m,1,40,4.0,3,1.0,0,68.0,0,5.0,68.0
40970,Procurement,Master's & above,f,1,39,5.0,7,1.0,0,74.0,1,6.0,74.0
40971,Procurement,Master's & above,f,1,54,3.0,7,1.0,0,65.0,0,4.0,65.0
40972,Procurement,Bachelor's,f,1,53,3.0,4,0.0,0,68.0,0,3.0,130.5
40973,Operations,Bachelor's,m,1,36,4.0,9,1.0,0,56.0,0,5.0,56.0
40974,Technology,Bachelor's,f,1,30,3.0,1,1.0,0,76.0,0,,76.0
40975,Technology,Master's & above,m,1,52,2.0,13,0.0,0,77.0,0,2.0,77.0
40976,Sales & Marketing,Master's & above,m,1,32,3.0,2,1.0,0,50.0,0,4.0,50.0
40977,Sales & Marketing,Bachelor's,m,1,30,3.0,6,0.0,0,53.0,0,3.0,106.0
40978,Analytics,Bachelor's,m,1,36,5.0,7,1.0,0,87.0,0,6.0,87.0
40979,Operations,Bachelor's,m,1,30,5.0,5,0.0,0,72.0,1,5.0,72.0
40980,Sales & Marketing,Bachelor's,m,1,54,1.5,13,0.0,0,50.0,0,1.0,50.0
40981,Technology,Master's & above,m,1,33,3.0,5,0.0,0,80.0,0,3.0,80.0
40982,HR,Bachelor's,f,1,30,3.0,6,0.0,0,54.0,0,3.0,54.0
40983,Operations,Bachelor's,m,1,28,3.0,1,1.0,0,63.0,1,,63.0
40984,Sales & Marketing,Bachelor's,m,1,29,2.0,4,0.0,0,47.0,0,2.0,94.0
40985,Sales & Marketing,Bachelor's,m,1,29,3.0,2,1.0,0,46.0,0,4.0,46.0
40986,Technology,Bachelor's,m,1,27,3.0,2,0.0,0,77.0,0,4.0,77.0
40987,Operations,Bachelor's,f,1,32,2.0,6,1.0,0,57.0,1,3.0,57.0
40988,Procurement,Master's & above,f,1,37,3.0,9,0.0,0,65.0,0,3.0,65.0
40989,Analytics,Master's & above,m,1,34,2.0,3,0.0,0,83.0,0,2.0,83.0
40990,Procurement,Bachelor's,m,1,40,3.0,9,0.0,0,69.0,0,3.0,69.0
40991,Technology,Master's & above,f,1,30,3.0,1,0.0,0,78.0,0,,78.0
40992,Technology,Bachelor's,m,1,40,3.0,9,0.0,0,84.0,0,3.0,130.5
40993,Procurement,Master's & above,m,1,32,1.5,6,0.0,0,71.0,0,1.0,71.0
40994,Sales & Marketing,Bachelor's,m,1,28,4.0,2,0.0,0,52.0,0,4.0,104.0
40995,Finance,Bachelor's,m,1,31,5.0,5,1.0,0,64.0,1,6.0,64.0
40996,Procurement,Bachelor's,f,1,46,5.0,9,1.0,0,71.0,0,6.0,130.5
40997,HR,Bachelor's,f,1,37,1.5,9,0.0,0,50.0,0,1.0,50.0
40998,Sales & Marketing,Bachelor's,m,1,46,2.0,7,0.0,0,56.0,1,2.0,56.0
40999,Technology,Bachelor's,m,1,22,3.0,1,0.0,0,79.0,0,,79.0
41000,Operations,Master's & above,f,1,38,3.0,4,0.0,0,72.0,1,3.0,72.0
41001,Operations,Bachelor's,m,1,44,2.0,13,0.0,0,62.0,0,2.0,62.0
41002,Operations,Bachelor's,m,1,51,5.0,3,0.0,0,62.0,0,5.0,62.0
41003,Finance,Bachelor's,m,1,32,5.0,7,1.0,0,96.0,1,6.0,130.5
41004,Finance,Bachelor's,m,1,35,5.0,3,0.0,0,54.0,0,5.0,54.0
41005,Sales & Marketing,Bachelor's,m,1,43,3.0,7,1.0,0,48.0,0,4.0,48.0
41006,Operations,Bachelor's,m,1,30,4.0,3,1.0,0,59.0,0,5.0,59.0
41007,Analytics,Bachelor's,m,1,32,4.0,7,0.0,0,86.0,0,4.0,130.5
41008,Finance,Bachelor's,f,1,44,5.0,6,1.0,0,58.0,1,6.0,58.0
41009,Sales & Marketing,Master's & above,f,1,32,5.0,3,1.0,0,47.0,0,6.0,47.0
41010,Legal,Bachelor's,m,1,50,3.0,13,0.0,0,59.0,0,3.0,59.0
41011,Analytics,Bachelor's,m,1,33,1.5,3,0.0,0,80.0,0,1.0,130.5
41012,Finance,Bachelor's,m,1,26,5.0,6,0.0,0,59.0,0,5.0,59.0
41013,Sales & Marketing,Bachelor's,m,1,33,1.5,8,0.0,0,47.0,0,1.0,47.0
41014,Procurement,Master's & above,f,1,37,5.0,9,1.0,0,71.0,0,6.0,71.0
41015,Sales & Marketing,Master's & above,m,1,51,3.0,12,0.0,0,46.0,0,3.0,92.0
41016,Procurement,Bachelor's,f,1,34,5.0,7,0.0,0,97.0,1,5.0,97.0
41017,Sales & Marketing,Bachelor's,f,1,54,1.5,4,0.0,0,46.0,0,1.0,46.0
41018,Sales & Marketing,Bachelor's,m,1,30,4.0,4,0.0,0,93.0,1,5.0,93.0
41019,Procurement,Bachelor's,f,1,26,5.0,3,0.0,0,99.0,1,5.0,99.0
41020,HR,Bachelor's,f,1,28,3.0,1,0.0,0,51.0,0,,51.0
41021,HR,Master's & above,f,1,43,3.0,6,0.0,0,48.0,0,3.0,48.0
41022,Operations,Bachelor's,m,1,29,1.5,2,0.0,0,61.0,0,1.0,61.0
41023,Sales & Marketing,Bachelor's,m,1,48,3.0,13,1.0,0,51.0,0,4.0,51.0
41024,Finance,Below Secondary,m,1,25,5.0,2,1.0,0,64.0,0,7.0,130.5
41025,Operations,Bachelor's,m,1,32,4.0,6,1.0,0,61.0,0,5.0,61.0
41026,Procurement,Bachelor's,f,1,34,2.0,8,0.0,0,68.0,0,2.0,68.0
41027,Sales & Marketing,Master's & above,m,1,34,1.5,4,0.0,0,51.0,0,1.0,102.0
41028,Sales & Marketing,Master's & above,f,1,34,5.0,7,1.0,0,51.0,0,6.0,51.0
41029,Sales & Marketing,Bachelor's,m,1,31,3.0,4,0.0,0,51.0,0,3.0,130.5
41030,Procurement,Master's & above,m,1,33,4.0,5,1.0,0,69.0,0,5.0,69.0
41031,Technology,Bachelor's,m,1,28,3.0,1,1.0,0,78.0,0,,78.0
41032,HR,Bachelor's,m,1,27,5.0,5,1.0,0,53.0,0,6.0,53.0
41033,Operations,Bachelor's,f,1,44,3.0,3,1.0,0,57.0,0,4.0,57.0
41034,Analytics,Bachelor's,f,1,30,3.0,1,0.0,0,86.0,1,,86.0
41035,Procurement,Bachelor's,m,1,31,1.5,8,0.0,0,66.0,0,1.0,66.0
41036,Sales & Marketing,Bachelor's,f,1,34,5.0,8,0.0,0,50.0,0,5.0,50.0
41037,Analytics,Bachelor's,f,1,32,5.0,2,1.0,0,86.0,0,6.0,130.5
41038,Sales & Marketing,Bachelor's,m,1,33,1.5,5,0.0,0,50.0,0,1.0,50.0
41039,Sales & Marketing,Bachelor's,m,1,46,3.0,3,0.0,0,50.0,0,3.0,50.0
41040,Sales & Marketing,Bachelor's,m,1,30,4.0,7,0.0,0,52.0,0,4.0,52.0
41041,Operations,Bachelor's,m,1,42,5.0,12,0.0,0,58.0,0,5.0,58.0
41042,Operations,Master's & above,m,1,43,3.0,13,1.0,0,88.0,1,4.0,130.5
41043,Analytics,Bachelor's,m,1,28,3.0,3,0.0,0,85.0,0,3.0,85.0
41044,Sales & Marketing,Bachelor's,m,1,37,3.0,9,0.0,0,51.0,0,3.0,51.0
41045,Operations,Bachelor's,f,1,27,4.0,3,0.0,0,61.0,0,4.0,61.0
41046,Sales & Marketing,Bachelor's,m,1,37,3.0,9,0.0,0,53.0,0,3.0,53.0
41047,Sales & Marketing,Bachelor's,m,1,27,2.0,4,0.0,0,49.0,0,2.0,49.0
41048,Sales & Marketing,Bachelor's,f,1,49,4.0,13,0.0,0,46.0,0,4.0,46.0
41049,Sales & Marketing,Bachelor's,m,1,28,3.0,3,0.0,0,55.0,0,3.0,110.0
41050,Analytics,Bachelor's,m,1,33,5.0,8,1.0,0,88.0,1,6.0,130.5
41051,Technology,Master's & above,m,1,33,2.0,3,0.0,0,78.0,0,2.0,78.0
