employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
56372,Procurement,region_13,Master's & above,m,other,1,41,3.0,7,0,0,85,1
35087,Sales & Marketing,region_25,Master's & above,m,other,1,38,1.0,11,0,0,54,0
48815,Technology,region_4,Bachelor's,f,other,3,35,4.0,4,0,0,81,0
31787,Finance,region_22,Bachelor's,m,sourcing,1,29,3.0,4,1,0,90,1
55497,Finance,region_22,Bachelor's,m,sourcing,1,27,2.0,3,0,0,58,0
78225,Sales & Marketing,region_2,Master's & above,m,other,2,30,,1,0,0,45,0
21530,Sales & Marketing,region_25,Bachelor's,m,other,1,29,4.0,2,1,0,59,1
24816,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,36,5.0,7,0,0,52,0
77402,Sales & Marketing,region_26,Master's & above,m,other,1,46,1.0,12,0,0,50,0
67729,Finance,region_22,,m,sourcing,2,27,3.0,2,0,0,60,0
4269,Sales & Marketing,region_4,Bachelor's,f,other,1,29,3.0,3,1,0,49,0
71807,Technology,region_23,Bachelor's,m,other,1,33,5.0,6,1,0,81,0
62768,Sales & Marketing,region_2,Master's & above,m,other,3,58,3.0,19,0,0,48,0
66720,Analytics,region_19,Bachelor's,m,other,1,33,3.0,9,1,0,86,0
29933,Analytics,region_2,Bachelor's,f,sourcing,1,28,3.0,3,0,0,86,0
77307,Operations,region_2,Bachelor's,f,sourcing,1,33,3.0,6,1,0,62,0
33832,Sales & Marketing,region_7,Bachelor's,m,other,2,37,1.0,7,1,0,52,0
67090,Operations,region_2,Bachelor's,m,sourcing,1,35,1.0,3,0,0,58,0
62249,R&D,region_13,Master's & above,m,other,1,34,5.0,6,1,0,80,0
73444,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,39,3.0,10,0,0,51,0
76392,Sales & Marketing,region_2,Master's & above,m,other,1,30,2.0,8,0,0,49,0
37837,Operations,region_8,Bachelor's,m,sourcing,1,31,1.0,4,0,0,60,0
40017,Operations,region_2,Bachelor's,f,other,1,52,3.0,18,0,0,60,0
43463,Analytics,region_9,Bachelor's,m,other,1,28,,1,1,0,83,0
48191,Sales & Marketing,region_24,Bachelor's,m,sourcing,2,34,3.0,7,0,0,49,0
51786,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,32,4.0,6,0,0,44,0
6109,Operations,region_7,Bachelor's,m,other,1,30,3.0,2,0,0,60,0
49921,Operations,region_19,Master's & above,m,other,1,37,5.0,10,0,0,59,0
54327,Operations,region_6,Bachelor's,f,sourcing,2,32,3.0,3,0,0,59,0
36876,Analytics,region_26,Bachelor's,m,other,1,29,2.0,7,0,0,87,0
3943,Procurement,region_4,Master's & above,m,other,1,53,3.0,21,0,0,72,0
32352,Procurement,region_2,Master's & above,m,other,1,50,5.0,4,1,0,68,0
70081,HR,region_22,Bachelor's,m,other,1,33,3.0,8,0,0,48,0
23117,Technology,region_2,Below Secondary,m,referred,2,23,,1,0,0,77,0
23939,R&D,region_31,Bachelor's,m,other,1,28,3.0,5,0,0,86,0
39092,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,27,5.0,2,1,1,93,1
22148,Operations,region_2,Bachelor's,m,other,1,55,1.0,18,0,0,61,0
7365,Technology,region_6,Bachelor's,m,other,2,29,,1,1,0,80,0
10647,Technology,region_16,Bachelor's,f,other,1,28,5.0,5,1,0,84,0
51107,Procurement,region_8,Master's & above,f,sourcing,1,36,3.0,9,0,0,70,0
12584,Sales & Marketing,region_13,Master's & above,m,sourcing,1,51,4.0,10,0,0,52,0
19559,Operations,region_32,Bachelor's,f,other,1,38,3.0,11,1,0,59,0
38962,Procurement,region_2,Bachelor's,f,other,1,31,5.0,7,1,1,69,0
30169,Procurement,region_5,Bachelor's,m,sourcing,2,33,4.0,6,0,0,65,0
48948,Sales & Marketing,region_15,Bachelor's,m,sourcing,4,38,3.0,6,1,0,50,0
61262,Analytics,region_2,Bachelor's,m,other,1,34,5.0,7,1,0,82,0
68514,Operations,region_2,Bachelor's,f,sourcing,1,38,1.0,5,0,0,66,0
6649,Operations,region_7,Bachelor's,m,other,2,40,5.0,7,0,0,60,0
48752,Finance,region_26,Bachelor's,m,other,1,28,1.0,3,1,0,55,0
30056,Analytics,region_9,Master's & above,m,sourcing,1,29,5.0,3,1,0,84,0
49941,Operations,region_22,Bachelor's,m,other,1,44,3.0,17,0,0,59,0
40242,Operations,region_11,Bachelor's,f,sourcing,1,28,,1,0,0,62,0
19862,Procurement,region_2,Master's & above,f,sourcing,2,52,3.0,2,0,0,74,0
31610,Legal,region_31,Bachelor's,m,sourcing,2,34,3.0,3,0,0,57,0
29686,Technology,region_16,Bachelor's,m,sourcing,1,29,,1,0,0,77,0
17703,Technology,region_22,Bachelor's,m,referred,1,29,3.0,3,0,0,79,0
28367,Analytics,region_7,Bachelor's,m,other,1,31,3.0,6,0,0,82,0
74392,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,31,2.0,7,0,0,48,0
9935,Finance,region_6,Bachelor's,f,other,1,30,3.0,5,0,0,61,0
50238,Sales & Marketing,region_31,Bachelor's,m,other,1,29,4.0,4,1,0,54,0
60486,Operations,region_2,Bachelor's,m,other,1,38,2.0,10,0,0,59,0
20637,Operations,region_23,Bachelor's,f,other,1,31,5.0,6,1,0,57,0
28064,Operations,region_22,Master's & above,m,referred,2,37,5.0,8,1,0,64,0
75799,Technology,region_29,Bachelor's,m,other,2,29,1.0,3,0,0,85,0
76110,Sales & Marketing,region_2,Master's & above,m,sourcing,2,49,5.0,18,0,0,52,0
59361,Sales & Marketing,region_7,Bachelor's,m,other,1,33,,1,1,0,50,0
61504,Sales & Marketing,region_20,Master's & above,m,sourcing,2,41,5.0,12,0,0,47,0
2968,HR,region_2,Bachelor's,f,other,1,41,3.0,7,1,0,50,0
21231,Procurement,region_21,Master's & above,f,other,1,44,5.0,14,1,0,67,0
42536,Analytics,region_2,Master's & above,m,other,1,60,4.0,2,1,0,87,0
2635,Procurement,region_21,Bachelor's,m,sourcing,1,35,2.0,9,0,0,67,0
73465,Sales & Marketing,region_7,Master's & above,f,sourcing,1,37,4.0,8,0,0,51,0
75039,Operations,region_19,Bachelor's,m,other,2,37,5.0,3,1,0,65,0
58783,Operations,region_2,Bachelor's,f,other,1,34,4.0,8,1,0,60,0
55764,Analytics,region_29,Bachelor's,m,other,2,28,3.0,7,0,0,91,0
58223,Sales & Marketing,region_22,Master's & above,f,other,1,39,3.0,4,0,0,54,0
14760,Sales & Marketing,region_11,Bachelor's,m,other,1,41,4.0,6,0,0,47,0
33707,Procurement,region_2,Bachelor's,m,other,1,29,,1,0,0,69,0
13206,Technology,region_13,Bachelor's,m,sourcing,1,38,3.0,7,1,0,83,0
75016,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,32,5.0,9,0,0,48,0
50041,Sales & Marketing,region_10,Master's & above,m,sourcing,1,40,5.0,4,1,0,49,0
16183,Sales & Marketing,region_4,Bachelor's,m,other,1,30,3.0,6,0,0,48,0
33374,Technology,region_16,Bachelor's,m,sourcing,1,54,5.0,17,1,0,81,0
12893,Procurement,region_2,Bachelor's,m,sourcing,1,33,1.0,6,0,0,69,0
6704,Sales & Marketing,region_15,Bachelor's,m,other,1,40,3.0,12,1,0,47,1
38594,Sales & Marketing,region_7,Bachelor's,m,other,2,36,3.0,7,0,0,53,0
33103,Analytics,region_22,Bachelor's,m,referred,1,30,3.0,2,1,0,85,0
68179,Analytics,region_2,Bachelor's,m,other,1,48,5.0,5,0,0,83,0
70269,Technology,region_31,Master's & above,f,other,2,39,5.0,11,1,0,76,0
53228,Procurement,region_4,Bachelor's,f,sourcing,1,47,3.0,7,0,0,69,0
71947,Finance,region_8,Master's & above,m,other,1,33,3.0,7,1,0,63,0
2119,Sales & Marketing,region_13,Bachelor's,m,other,1,53,1.0,12,0,0,49,0
44863,Operations,region_12,Bachelor's,f,sourcing,1,27,,1,0,0,59,0
9409,Operations,region_24,Bachelor's,m,sourcing,1,35,3.0,9,0,0,63,0
56723,Sales & Marketing,region_26,Bachelor's,f,other,1,30,2.0,2,0,0,47,0
9546,Analytics,region_1,Master's & above,m,sourcing,1,30,3.0,4,0,0,88,0
20274,Legal,region_2,Master's & above,m,sourcing,1,46,3.0,7,0,0,57,0
67415,Finance,region_22,Master's & above,m,sourcing,2,33,5.0,8,1,0,59,1
20893,Procurement,region_2,Bachelor's,f,other,1,34,5.0,4,1,0,70,0
54813,HR,region_2,Bachelor's,m,other,1,48,1.0,20,0,0,52,0
54436,Analytics,region_29,Bachelor's,f,sourcing,1,28,5.0,4,1,0,81,0
20253,Sales & Marketing,region_29,Bachelor's,m,other,1,27,2.0,4,0,0,49,0
12696,Sales & Marketing,region_2,Master's & above,m,other,1,40,1.0,5,0,0,49,0
30660,Analytics,region_22,Master's & above,m,sourcing,3,38,5.0,9,1,0,88,0
19120,R&D,region_23,Master's & above,m,other,1,37,4.0,4,0,0,86,0
42513,Procurement,region_2,Master's & above,f,other,1,50,1.0,16,0,0,68,0
76412,Sales & Marketing,region_2,Master's & above,m,sourcing,1,38,4.0,9,0,0,50,0
65492,Procurement,region_22,Bachelor's,m,sourcing,1,38,3.0,7,1,1,67,0
43603,Sales & Marketing,region_2,Master's & above,m,sourcing,2,54,1.0,14,0,0,48,0
20823,Operations,region_22,Bachelor's,m,other,1,34,4.0,5,1,0,68,1
29285,Sales & Marketing,region_7,Bachelor's,m,other,1,31,4.0,3,0,0,49,0
25368,Sales & Marketing,region_28,Master's & above,m,other,1,30,3.0,7,1,0,50,1
57202,Finance,region_25,Bachelor's,m,sourcing,2,30,5.0,4,1,0,57,0
39911,Sales & Marketing,region_2,Bachelor's,m,other,1,55,5.0,7,0,0,55,0
3999,Technology,region_31,,f,sourcing,1,27,1.0,4,0,0,74,0
21244,Sales & Marketing,region_28,Master's & above,m,sourcing,1,41,5.0,6,0,0,65,1
45276,Technology,region_7,Master's & above,f,referred,1,36,4.0,5,0,0,76,0
15915,Analytics,region_32,Bachelor's,m,sourcing,2,33,5.0,5,1,0,84,0
6767,Operations,region_30,Bachelor's,f,sourcing,1,35,4.0,10,1,0,62,1
67964,Procurement,region_7,Bachelor's,m,other,1,36,3.0,4,1,0,72,1
40670,Sales & Marketing,region_22,Master's & above,m,sourcing,1,43,3.0,3,1,0,50,0
16857,Procurement,region_2,Master's & above,f,sourcing,1,51,4.0,11,0,0,68,0
28996,Procurement,region_7,Bachelor's,m,sourcing,3,41,3.0,11,0,0,70,0
56750,Procurement,region_11,Bachelor's,m,sourcing,2,33,2.0,4,1,0,67,0
39034,HR,region_31,Bachelor's,m,sourcing,1,30,3.0,3,1,0,48,0
6915,Sales & Marketing,region_14,Bachelor's,m,other,2,31,1.0,2,0,0,49,0
4266,Technology,region_16,Bachelor's,f,other,1,28,3.0,2,1,0,78,0
68767,Operations,region_2,Bachelor's,f,sourcing,1,48,2.0,23,0,0,57,0
51825,Technology,region_14,Master's & above,f,sourcing,1,34,5.0,7,1,0,81,0
37123,Sales & Marketing,region_7,Master's & above,m,sourcing,1,33,4.0,7,1,0,60,1
12378,Sales & Marketing,region_7,Master's & above,f,other,1,43,1.0,14,0,0,51,0
17512,Procurement,region_2,Master's & above,m,other,1,42,3.0,13,0,0,67,0
50451,Procurement,region_2,Master's & above,f,referred,1,33,5.0,3,0,0,85,1
3641,Analytics,region_22,Bachelor's,m,other,2,26,3.0,3,0,0,82,0
51874,Analytics,region_22,Bachelor's,m,other,3,28,5.0,3,0,0,84,0
9232,Sales & Marketing,region_24,Bachelor's,m,other,1,29,3.0,4,0,0,48,0
66873,Operations,region_22,Bachelor's,m,other,1,36,1.0,4,0,0,60,0
65073,Sales & Marketing,region_21,Bachelor's,f,other,1,31,5.0,7,1,0,48,0
73639,Operations,region_2,Bachelor's,f,sourcing,1,33,4.0,2,0,0,56,0
22673,Sales & Marketing,region_32,Bachelor's,m,other,5,26,4.0,1,0,0,46,0
70713,HR,region_22,Master's & above,f,sourcing,1,35,3.0,8,1,0,48,0
26406,Operations,region_22,Master's & above,m,other,1,34,4.0,3,0,0,60,0
29711,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,27,,1,0,0,85,1
21463,HR,region_2,Bachelor's,f,other,1,48,1.0,18,0,0,51,0
42624,Sales & Marketing,region_7,Bachelor's,m,other,1,24,,1,1,0,51,0
7566,Analytics,region_28,Bachelor's,m,other,1,31,5.0,3,0,0,83,0
6372,HR,region_7,Bachelor's,m,sourcing,1,32,2.0,4,0,0,51,0
13392,Analytics,region_7,Bachelor's,f,sourcing,1,29,4.0,3,1,0,84,0
46573,Procurement,region_13,Bachelor's,f,sourcing,1,42,3.0,13,1,0,73,0
205,Analytics,region_3,Bachelor's,m,sourcing,1,29,4.0,4,0,0,82,0
11724,Technology,region_27,Master's & above,m,other,2,40,4.0,2,1,0,80,0
69251,Analytics,region_2,Master's & above,m,sourcing,1,42,5.0,10,1,0,89,0
57605,Analytics,region_25,Master's & above,m,sourcing,1,37,3.0,6,0,0,82,0
61653,Sales & Marketing,region_27,Master's & above,m,other,3,35,1.0,3,0,0,49,0
24491,Sales & Marketing,region_15,Bachelor's,m,other,1,36,2.0,3,0,0,52,0
54704,Procurement,region_10,Master's & above,f,sourcing,1,36,4.0,5,1,0,68,0
58807,Operations,region_15,Bachelor's,m,other,1,38,1.0,3,0,0,58,0
59540,Analytics,region_22,Bachelor's,m,other,3,29,1.0,3,0,0,93,0
63491,Procurement,region_23,Master's & above,m,other,1,41,3.0,3,0,0,73,0
65524,Operations,region_17,Bachelor's,m,sourcing,1,33,2.0,3,0,0,58,0
63652,Finance,region_27,Bachelor's,m,other,1,24,,1,0,0,60,0
58728,Sales & Marketing,region_31,Bachelor's,m,other,1,37,3.0,7,0,0,51,0
22670,Operations,region_21,Bachelor's,m,other,1,35,3.0,9,0,0,60,0
15377,Sales & Marketing,region_33,Master's & above,m,sourcing,1,37,3.0,2,0,0,48,0
53180,Finance,region_16,Bachelor's,m,sourcing,2,25,1.0,3,1,0,64,0
2284,R&D,region_22,Master's & above,m,other,1,35,3.0,5,0,0,81,0
6690,Operations,region_27,Bachelor's,m,other,1,29,,1,1,0,60,0
47268,Sales & Marketing,region_6,Bachelor's,m,other,1,42,5.0,16,0,0,61,1
47387,Sales & Marketing,region_7,,m,sourcing,1,34,5.0,4,1,0,47,0
45751,Legal,region_13,Bachelor's,m,other,1,26,,1,1,0,61,0
63928,Technology,region_31,Bachelor's,m,other,1,32,5.0,6,0,0,81,0
45226,Operations,region_2,Bachelor's,m,other,1,45,5.0,10,1,0,65,0
9414,HR,region_20,Bachelor's,m,other,1,29,3.0,3,0,0,54,0
35530,Technology,region_2,Bachelor's,f,sourcing,1,57,1.0,29,0,0,81,0
22031,Procurement,region_2,Bachelor's,f,other,1,29,4.0,2,1,0,95,1
37902,Operations,region_22,Bachelor's,f,sourcing,1,29,,1,0,0,62,0
63640,Technology,region_33,Bachelor's,m,sourcing,1,46,4.0,19,0,0,79,0
6414,Operations,region_10,Bachelor's,m,other,1,32,2.0,5,0,0,59,0
26380,HR,region_26,Bachelor's,f,sourcing,1,33,5.0,10,0,0,51,0
14911,Sales & Marketing,region_28,Bachelor's,m,other,1,30,1.0,9,0,0,47,0
36479,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,46,1.0,3,0,0,51,0
29306,Sales & Marketing,region_1,Master's & above,m,sourcing,2,32,3.0,2,0,0,46,0
2702,Sales & Marketing,region_22,Bachelor's,m,other,1,34,5.0,7,0,1,68,1
28021,Technology,region_19,Bachelor's,m,other,1,31,1.0,7,0,0,76,0
57383,Sales & Marketing,region_31,Master's & above,m,other,1,40,1.0,9,0,0,50,0
6526,Technology,region_20,Bachelor's,m,sourcing,1,29,1.0,3,1,0,74,0
18275,Procurement,region_6,Bachelor's,m,sourcing,1,29,5.0,7,1,0,70,0
54651,Operations,region_22,Master's & above,m,other,1,32,1.0,5,1,0,63,0
25943,Technology,region_5,Bachelor's,m,other,1,45,5.0,7,1,1,82,1
41088,Technology,region_7,Bachelor's,f,other,1,38,5.0,10,1,0,82,0
17776,Technology,region_1,Bachelor's,f,sourcing,1,25,5.0,4,1,0,79,0
12055,Procurement,region_13,Master's & above,f,other,1,34,4.0,8,0,0,72,0
37223,Operations,region_13,Bachelor's,f,sourcing,2,30,3.0,5,0,0,58,0
46418,Legal,region_2,Bachelor's,m,other,1,43,3.0,10,0,0,55,0
71580,Analytics,region_31,Bachelor's,m,other,1,33,1.0,6,0,0,92,0
60451,Sales & Marketing,region_22,,m,sourcing,1,24,3.0,2,1,1,50,0
76147,Operations,region_22,Bachelor's,m,referred,1,26,3.0,3,1,0,60,0
11589,Operations,region_22,Bachelor's,m,sourcing,1,37,3.0,4,0,0,59,0
69709,Sales & Marketing,region_2,Bachelor's,m,other,1,50,2.0,3,0,0,49,0
41872,Technology,region_2,Master's & above,m,sourcing,1,35,5.0,8,1,0,82,0
37013,Operations,region_13,Master's & above,m,other,1,40,3.0,14,1,0,59,0
28049,Finance,region_22,Bachelor's,f,other,1,26,5.0,1,1,0,58,0
11446,Finance,region_7,Bachelor's,f,other,1,28,1.0,6,0,0,61,0
60638,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,40,4.0,4,0,0,46,0
35612,Sales & Marketing,region_7,Master's & above,f,other,1,41,3.0,13,0,0,49,0
77617,Finance,region_4,Bachelor's,m,sourcing,1,28,2.0,3,0,0,57,0
62642,Sales & Marketing,region_2,Master's & above,m,sourcing,1,31,5.0,5,1,0,48,1
54390,HR,region_26,Bachelor's,f,other,1,30,3.0,3,0,0,45,0
33536,Sales & Marketing,region_27,Master's & above,f,sourcing,1,32,4.0,7,0,0,47,0
54388,Procurement,region_17,Master's & above,f,other,1,39,3.0,5,1,0,61,0
18770,Technology,region_13,Bachelor's,m,sourcing,1,29,,1,0,0,79,0
52863,Sales & Marketing,region_22,Bachelor's,f,other,1,31,5.0,7,0,0,47,0
44364,Sales & Marketing,region_6,Bachelor's,f,other,1,32,1.0,5,0,0,46,0
42509,Sales & Marketing,region_3,Bachelor's,m,other,1,29,3.0,7,1,1,48,1
49116,Sales & Marketing,region_28,Master's & above,m,sourcing,1,33,2.0,9,0,0,49,0
28577,HR,region_22,Bachelor's,f,other,1,28,1.0,2,0,0,48,0
27146,Technology,region_2,Master's & above,m,other,1,60,4.0,15,0,0,79,0
39419,Sales & Marketing,region_30,Bachelor's,m,other,1,45,1.0,15,0,0,49,0
51502,Procurement,region_2,Master's & above,f,other,1,52,4.0,20,0,0,67,0
9552,Sales & Marketing,region_24,Bachelor's,m,other,1,27,,1,0,0,50,0
22976,Legal,region_32,Bachelor's,m,other,1,30,1.0,2,0,0,56,0
20495,Legal,region_2,Bachelor's,m,sourcing,1,40,4.0,3,0,0,64,0
16889,Sales & Marketing,region_17,Bachelor's,m,other,1,32,1.0,5,0,0,51,0
10486,Technology,region_27,Bachelor's,m,other,1,29,4.0,1,0,0,85,0
42582,Sales & Marketing,region_13,Master's & above,m,other,1,49,3.0,9,0,0,49,0
806,Analytics,region_22,Bachelor's,m,other,1,28,1.0,6,1,0,81,0
4020,Sales & Marketing,region_9,Bachelor's,m,other,1,27,3.0,3,0,0,49,0
69972,Operations,region_22,Bachelor's,m,sourcing,1,35,3.0,5,1,0,60,1
22270,Operations,region_28,Master's & above,m,other,2,36,3.0,2,0,0,60,0
61980,Sales & Marketing,region_7,Bachelor's,f,other,1,34,5.0,8,1,0,57,0
19985,Sales & Marketing,region_1,Master's & above,f,other,1,32,1.0,5,0,0,48,0
30284,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,33,3.0,7,0,0,50,0
44755,Sales & Marketing,region_22,Bachelor's,m,other,1,31,3.0,4,0,0,46,0
52861,Sales & Marketing,region_29,Bachelor's,m,other,2,33,3.0,8,0,0,49,0
23813,Analytics,region_2,Bachelor's,m,sourcing,1,47,3.0,5,0,0,86,0
50728,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,45,1.0,7,0,0,52,0
57028,R&D,region_23,Master's & above,m,other,2,37,5.0,9,1,0,85,0
11676,Operations,region_15,Bachelor's,m,sourcing,1,34,1.0,10,0,0,59,0
1127,Operations,region_22,Bachelor's,m,referred,1,28,5.0,4,1,0,57,0
48731,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,37,3.0,6,0,0,45,0
39289,Operations,region_2,Bachelor's,f,other,1,50,5.0,17,1,0,59,0
34873,Operations,region_31,Bachelor's,f,other,1,41,3.0,11,0,0,60,0
53195,Finance,region_11,Bachelor's,f,other,1,31,3.0,5,0,0,58,0
59412,Sales & Marketing,region_7,Bachelor's,m,other,1,32,5.0,4,1,0,51,0
25297,Sales & Marketing,region_2,Master's & above,m,other,2,58,1.0,15,0,0,47,0
73063,Sales & Marketing,region_13,Master's & above,f,other,1,32,4.0,4,1,0,52,0
58924,Operations,region_22,Bachelor's,m,other,1,35,3.0,8,0,0,69,1
2694,Finance,region_30,Bachelor's,f,sourcing,1,28,5.0,5,1,0,60,0
21676,Operations,region_16,Master's & above,f,other,1,51,4.0,3,1,0,64,0
59117,Operations,region_7,Bachelor's,m,sourcing,1,42,4.0,3,1,0,63,0
23201,Procurement,region_34,Master's & above,m,sourcing,1,32,1.0,4,0,0,70,0
77368,Finance,region_22,Bachelor's,m,other,2,28,4.0,2,1,0,57,0
77478,Sales & Marketing,region_11,Bachelor's,m,other,1,41,3.0,5,0,0,49,0
37195,Procurement,region_13,Master's & above,m,other,2,33,1.0,4,1,0,67,0
52067,Sales & Marketing,region_2,Bachelor's,f,other,1,43,2.0,18,0,0,48,0
60044,HR,region_2,Bachelor's,m,sourcing,1,45,3.0,5,1,0,51,0
64827,Procurement,region_13,Master's & above,f,other,1,41,5.0,2,1,0,70,0
42217,Operations,region_2,Bachelor's,f,sourcing,1,55,3.0,15,0,0,64,0
69584,HR,region_13,Bachelor's,m,sourcing,1,37,3.0,8,0,0,47,0
15718,HR,region_22,Master's & above,f,sourcing,1,36,2.0,3,0,0,52,0
43634,Procurement,region_2,Bachelor's,m,other,2,48,3.0,18,0,0,67,0
65166,Sales & Marketing,region_7,Master's & above,f,other,1,45,1.0,14,0,0,49,0
30029,Operations,region_28,Bachelor's,m,other,1,26,5.0,4,1,0,59,0
71600,Technology,region_22,Bachelor's,m,referred,1,34,3.0,7,0,0,75,0
65506,Technology,region_16,Bachelor's,f,sourcing,1,28,5.0,2,1,0,83,0
29396,Sales & Marketing,region_12,Bachelor's,m,other,1,23,3.0,2,0,0,51,0
45434,Sales & Marketing,region_13,Master's & above,m,other,1,40,3.0,2,1,0,53,0
21689,Procurement,region_2,Bachelor's,f,other,1,33,5.0,7,0,0,66,0
18674,Operations,region_22,Bachelor's,f,other,1,34,2.0,9,1,0,57,1
74830,Sales & Marketing,region_2,Bachelor's,m,referred,1,42,3.0,3,1,0,48,0
2281,Procurement,region_2,Bachelor's,f,sourcing,1,27,1.0,5,0,0,66,0
69761,Procurement,region_22,Bachelor's,f,sourcing,2,25,3.0,2,0,0,70,0
22186,Operations,region_2,Master's & above,m,other,1,57,4.0,31,0,0,57,0
45357,Technology,region_27,Bachelor's,m,other,1,25,4.0,3,1,1,96,1
39880,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,48,3.0,17,0,0,46,0
59340,Technology,region_7,Bachelor's,m,other,2,35,3.0,5,0,0,81,0
15638,Operations,region_8,Bachelor's,m,other,1,31,2.0,4,0,0,62,0
20840,Analytics,region_27,Bachelor's,m,sourcing,1,28,,1,0,0,78,0
16494,Operations,region_22,Bachelor's,f,referred,1,30,5.0,2,1,0,61,0
19386,R&D,region_4,Master's & above,m,other,2,45,3.0,5,0,0,82,0
52508,Analytics,region_22,Bachelor's,m,referred,2,29,2.0,4,1,0,85,0
62096,Legal,region_22,Below Secondary,m,other,3,27,,1,1,0,61,1
51069,Sales & Marketing,region_20,Master's & above,m,other,1,33,2.0,6,1,0,48,0
57977,Analytics,region_2,Master's & above,m,sourcing,1,56,5.0,12,0,0,88,0
17709,Sales & Marketing,region_2,Master's & above,m,other,2,31,3.0,4,0,0,52,0
63472,HR,region_2,,m,other,1,35,5.0,10,1,0,51,0
14668,Sales & Marketing,region_2,Bachelor's,m,other,1,31,1.0,2,0,0,51,0
6593,Analytics,region_11,Master's & above,m,sourcing,1,35,1.0,3,0,0,85,0
40707,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,36,4.0,7,0,0,44,0
22368,Procurement,region_2,Bachelor's,m,sourcing,1,41,5.0,6,1,0,67,0
8990,Sales & Marketing,region_22,Bachelor's,m,other,1,26,4.0,3,1,1,50,0
56318,Procurement,region_2,Master's & above,f,sourcing,1,44,3.0,6,1,0,69,1
63427,Sales & Marketing,region_23,Master's & above,m,other,1,41,3.0,8,0,0,51,0
38866,Procurement,region_30,Master's & above,m,other,1,33,5.0,3,1,0,66,0
4400,Sales & Marketing,region_2,Bachelor's,m,other,1,25,5.0,2,0,0,54,0
47273,Sales & Marketing,region_2,Bachelor's,f,referred,1,32,4.0,8,0,0,63,1
25295,Sales & Marketing,region_6,Bachelor's,m,other,1,31,3.0,7,0,0,51,0
22781,Technology,region_6,Bachelor's,m,sourcing,1,28,,1,1,0,76,0
40608,Analytics,region_22,Bachelor's,m,sourcing,2,30,5.0,9,1,0,85,0
32006,Technology,region_23,Bachelor's,f,other,1,33,1.0,5,0,0,82,0
219,Operations,region_15,Bachelor's,m,other,1,41,4.0,6,1,0,52,0
12820,Operations,region_10,Bachelor's,m,sourcing,1,35,3.0,9,0,0,61,0
39564,Operations,region_13,Bachelor's,f,sourcing,1,31,3.0,3,0,0,60,0
4935,Procurement,region_2,Bachelor's,f,other,1,49,5.0,6,1,0,71,0
70549,Sales & Marketing,region_26,,m,other,1,22,2.0,2,0,0,51,0
22623,Procurement,region_27,Bachelor's,m,other,1,26,4.0,4,1,0,71,0
3111,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,1.0,6,0,0,48,0
8054,Sales & Marketing,region_22,Master's & above,m,sourcing,1,38,4.0,7,0,0,48,0
39385,Technology,region_26,Master's & above,f,sourcing,1,37,3.0,9,0,0,78,0
27025,Procurement,region_22,Bachelor's,m,sourcing,1,51,1.0,16,0,0,72,0
23592,Operations,region_7,Master's & above,f,sourcing,1,38,3.0,4,0,0,72,1
71204,Procurement,region_11,Master's & above,m,sourcing,1,42,3.0,9,0,0,60,0
13961,Sales & Marketing,region_2,,m,sourcing,2,28,3.0,2,0,0,53,0
75173,Sales & Marketing,region_28,Master's & above,f,sourcing,1,34,4.0,4,1,1,53,0
14419,Operations,region_2,Master's & above,m,sourcing,1,51,5.0,9,1,0,55,0
73599,Analytics,region_30,Bachelor's,m,other,1,26,4.0,3,0,0,85,0
